"","VTID","Positive","stg4_6","stg7_8","stg9_10","stg11_12","stg13_14","stg15_16"
"2129","VT25595",0,0,0,0,0,0,0
"2130","VT25597",0,0,0,0,0,0,0
"2131","VT25600",1,0,0,0,0,1,1
"2132","VT25601",1,0,0,0,0,1,1
"2133","VT25602",0,0,0,0,0,0,0
"2134","VT25603",0,0,0,0,0,1,1
"2135","VT25604",1,0,0,0,0,1,1
"2136","VT25606",0,0,0,0,0,0,0
"2137","VT25608",1,0,0,0,0,0,1
"2138","VT25717",1,0,0,0,0,1,1
"2139","VT25718",0,0,0,0,0,0,0
"2140","VT25719",0,0,0,0,0,0,0
"2141","VT25720",0,0,0,0,0,1,1
"2142","VT25721",0,0,0,0,0,0,0
"2143","VT25739",1,0,0,1,1,1,1
"2144","VT25741",1,0,0,0,1,1,1
"2145","VT25771",1,0,0,0,0,0,1
"2146","VT25772",0,0,0,0,0,0,0
"2147","VT25773",1,0,0,0,0,1,1
"2148","VT25774",1,0,0,0,0,1,1
"2149","VT25775",0,0,0,0,0,0,1
"2150","VT25776",1,1,1,1,1,1,1
"2151","VT25779",0,0,0,0,0,0,0
"2152","VT2578",0,0,0,0,0,0,0
"2153","VT25781",0,0,0,0,0,0,0
"2154","VT25782",0,0,0,0,0,0,0
"2155","VT25783",0,0,0,0,0,0,0
"2156","VT25784",0,0,0,0,0,0,0
"2157","VT25786",1,0,0,1,1,1,1
"2158","VT25788",1,0,0,0,0,1,1
"2159","VT25790",0,0,0,0,0,0,0
"2160","VT25791",1,0,0,0,0,0,1
"2161","VT25794",1,0,0,0,0,0,1
"2162","VT25795",0,0,0,0,0,0,0
"2163","VT25797",1,0,0,0,0,1,1
"2164","VT25799",1,0,0,0,1,1,1
"2165","VT25800",0,0,0,0,0,0,0
"2166","VT25801",1,0,0,0,0,0,1
"2167","VT25803",0,0,0,0,0,0,0
"2168","VT25805",0,0,0,0,1,1,1
"2169","VT25914",1,1,0,0,0,0,0
"2170","VT25919",1,0,0,0,0,1,1
"2171","VT25920",1,0,0,0,0,1,1
"2172","VT25921",1,0,0,0,0,0,1
"2173","VT25922",1,1,1,1,0,0,1
"2174","VT25924",0,0,0,0,0,1,0
"2175","VT25925",1,0,0,1,0,1,1
"2176","VT25926",1,0,0,0,0,1,1
"2177","VT25929",0,0,0,1,0,1,1
"2178","VT2593",1,0,0,0,1,1,1
"2179","VT25930",0,0,0,0,0,0,0
"2180","VT25931",0,0,0,0,0,0,0
"2181","VT25935",0,0,0,0,0,0,0
"2182","VT25936",0,0,0,0,0,0,0
"2183","VT25937",0,0,0,0,0,0,0
"2184","VT25938",0,0,0,0,0,0,0
"2185","VT25939",1,0,0,0,0,0,1
"2186","VT2594",1,0,0,0,1,1,1
"2187","VT25940",0,0,0,0,0,0,0
"2188","VT25941",0,0,0,0,0,0,0
"2189","VT25942",1,0,0,1,1,1,1
"2190","VT25944",0,0,0,0,0,0,0
"2191","VT25945",1,0,0,0,1,1,1
"2192","VT25946",0,0,0,0,0,0,0
"2193","VT25947",0,0,0,0,0,0,0
"2194","VT25948",1,1,0,1,1,1,0
"2195","VT2595",0,0,0,0,0,0,0
"2196","VT25952",1,0,0,0,1,1,1
"2197","VT25953",0,0,0,0,0,0,0
"2198","VT25954",1,0,1,1,1,1,0
"2199","VT25956",1,0,0,1,0,1,1
"2200","VT25957",0,0,0,0,0,0,1
"2201","VT25960",0,0,0,0,0,0,0
"2202","VT25963",0,0,0,0,0,0,0
"2203","VT25964",0,0,0,0,0,1,1
"2204","VT25965",1,0,0,0,0,1,1
"2205","VT25966",0,0,0,0,0,0,0
"2206","VT25967",0,0,0,0,0,0,0
"2207","VT25968",0,0,0,0,0,0,0
"2208","VT25970",1,0,0,0,0,0,1
"2209","VT25971",0,0,0,0,1,1,1
"2210","VT25972",1,1,1,1,1,0,0
"2211","VT25973",0,0,0,0,0,0,0
"2212","VT25975",0,0,0,0,0,0,0
"2213","VT25976",0,0,0,0,0,0,0
"2214","VT25979",0,0,0,0,0,0,0
"2215","VT25980",0,0,0,0,0,0,0
"2216","VT25981",0,0,0,0,0,0,0
"2217","VT25997",0,0,0,0,0,0,0
"2218","VT25998",0,0,0,0,0,0,0
"2219","VT25999",0,0,0,0,0,0,1
"2220","VT26000",0,0,0,0,0,0,0
"2221","VT26001",0,0,0,0,0,0,0
"2222","VT26002",0,0,0,0,0,0,0
"2223","VT26004",1,0,0,0,0,0,1
"2224","VT26005",0,0,0,0,0,0,0
"2225","VT26006",0,1,0,0,1,0,0
"2226","VT26007",0,0,0,0,0,1,1
"2227","VT26008",1,0,0,0,1,1,1
"2228","VT26009",1,0,0,1,1,1,1
"2229","VT26010",1,0,0,0,1,1,1
"2230","VT26011",0,0,0,0,0,1,1
"2231","VT26012",1,1,1,0,0,0,0
"2232","VT26015",1,0,0,0,0,0,1
"2233","VT26016",1,1,1,0,1,1,1
"2234","VT26017",0,0,0,0,0,0,0
"2235","VT26018",0,0,0,0,0,0,0
"2236","VT26019",1,1,1,0,1,1,1
"2237","VT26020",0,0,0,0,0,0,0
"2238","VT26022",0,0,0,0,0,0,0
"2239","VT26023",1,0,0,1,1,0,0
"2240","VT26024",0,0,0,0,0,0,0
"2241","VT26025",0,0,0,0,0,1,0
"2242","VT26026",0,0,0,0,0,0,0
"2243","VT26027",1,0,1,1,1,1,1
"2244","VT26033",0,0,0,0,0,0,0
"2245","VT26034",0,0,0,0,0,0,0
"2246","VT26035",0,0,0,0,0,0,0
"2247","VT26046",0,0,0,0,0,0,0
"2248","VT26116",0,0,0,0,0,0,0
"2249","VT26119",0,0,0,0,0,0,0
"2250","VT26120",1,0,0,0,1,1,0
"2251","VT26121",1,0,0,0,0,1,1
"2252","VT26123",1,0,0,0,1,1,1
"2253","VT26124",1,1,1,1,1,1,1
"2254","VT26126",1,0,0,0,1,1,1
"2255","VT26131",1,0,0,0,1,1,0
"2256","VT26132",1,0,0,0,1,1,1
"2257","VT26133",0,0,0,0,0,0,0
"2258","VT26136",0,0,0,0,0,0,0
"2259","VT26137",0,0,0,1,0,0,0
"2260","VT26138",0,0,0,0,0,0,0
"2261","VT26140",1,0,0,1,1,1,1
"2262","VT26142",1,0,0,1,1,1,1
"2263","VT26146",0,0,0,0,0,0,1
"2264","VT26149",0,0,0,0,0,0,0
"2265","VT26150",0,0,0,0,0,0,0
"2266","VT26151",0,0,0,0,0,0,0
"2267","VT26156",1,0,0,0,0,0,1
"2268","VT26157",1,1,1,0,1,1,0
"2269","VT26160",1,0,0,0,0,1,1
"2270","VT26161",0,0,0,0,0,0,0
"2271","VT26162",0,0,0,0,0,1,1
"2272","VT26163",0,0,0,0,0,0,0
"2273","VT26164",0,0,0,0,0,0,0
"2274","VT26165",0,0,0,0,0,0,0
"2275","VT26166",1,0,0,1,1,0,1
"2276","VT26167",1,0,0,0,0,1,1
"2277","VT26168",1,0,0,0,0,0,1
"2278","VT26170",0,0,0,0,0,0,0
"2279","VT26171",0,0,0,0,0,0,0
"2280","VT26172",0,0,0,0,0,0,0
"2281","VT26174",0,0,0,0,0,0,0
"2282","VT26176",0,0,0,0,0,0,0
"2283","VT26177",0,0,0,0,0,0,0
"2284","VT26178",0,0,0,0,0,0,0
"2285","VT26180",0,0,0,0,0,0,0
"2286","VT26181",0,0,0,0,0,0,0
"2287","VT26183",0,0,0,0,0,0,0
"2288","VT26186",0,0,0,0,0,1,0
"2289","VT26187",0,0,0,0,0,0,0
"2290","VT26188",0,0,0,0,0,0,0
"2291","VT26189",0,0,0,0,0,0,0
"2292","VT26192",1,1,0,0,1,1,1
"2293","VT26195",0,0,0,0,0,0,1
"2294","VT26319",1,0,0,1,1,1,1
"2295","VT26320",1,1,1,1,1,1,1
"2296","VT26323",1,1,1,1,1,1,1
"2297","VT26324",1,1,1,1,1,1,1
"2298","VT26325",1,1,1,1,1,1,1
"2299","VT26326",1,0,0,1,1,1,1
"2300","VT26328",1,0,0,0,1,1,1
"2301","VT26329",1,1,1,0,1,1,1
"2302","VT26330",1,1,1,1,1,1,0
"2303","VT26333",0,0,0,0,0,0,0
"2304","VT26337",0,0,0,0,0,0,0
"2305","VT26338",1,0,0,0,0,1,1
"2306","VT26339",0,0,0,1,0,0,0
"2307","VT26340",1,1,1,1,1,1,1
"2308","VT26341",1,0,0,0,0,0,1
"2309","VT26342",0,0,0,0,0,1,1
"2310","VT26343",1,0,0,0,1,1,1
"2311","VT26346",0,0,0,0,0,0,0
"2312","VT26347",0,0,0,0,0,0,1
"2313","VT26348",0,0,0,0,0,0,0
"2314","VT26349",0,0,0,0,0,0,0
"2315","VT26380",0,0,0,0,0,0,0
"2316","VT26385",1,0,0,0,0,1,1
"2317","VT26386",0,0,0,0,0,1,1
"2318","VT26387",1,0,0,0,1,1,1
"2319","VT26389",1,0,0,0,1,1,1
"2320","VT26390",1,0,0,0,1,1,1
"2321","VT26391",0,0,0,0,0,0,0
"2322","VT26392",0,0,0,0,0,0,0
"2323","VT26394",0,0,1,1,1,1,0
"2324","VT26395",0,0,0,0,0,0,1
"2325","VT26396",0,0,0,0,0,0,1
"2326","VT26397",1,0,0,0,1,1,1
"2327","VT26468",0,0,0,0,0,0,0
"2328","VT26477",1,0,0,0,0,1,1
"2329","VT26523",0,0,0,0,0,0,0
"2330","VT26537",1,0,0,0,1,1,1
"2331","VT26543",0,0,0,0,0,0,0
"2332","VT26561",1,0,0,0,1,1,1
"2333","VT26571",0,0,0,0,0,0,0
"2334","VT26599",0,0,0,0,0,0,0
"2335","VT2660",1,0,0,0,0,1,1
"2336","VT2662",0,0,0,0,0,1,0
"2337","VT2664",1,0,0,1,1,0,0
"2338","VT26646",0,0,0,1,0,0,0
"2339","VT26647",1,0,0,0,0,1,0
"2340","VT26649",0,0,0,0,0,1,1
"2341","VT26651",1,0,1,0,0,1,0
"2342","VT26652",0,0,0,0,1,0,0
"2343","VT26654",0,0,0,0,0,0,0
"2344","VT26655",0,0,0,0,0,1,0
"2345","VT26656",0,0,0,0,0,0,0
"2346","VT26658",0,0,0,0,0,0,0
"2347","VT2666",1,0,0,0,1,1,0
"2348","VT26660",0,0,0,0,0,0,0
"2349","VT26661",0,0,0,0,0,0,0
"2350","VT26662",0,0,0,0,0,0,0
"2351","VT26663",1,0,0,0,0,1,1
"2352","VT26664",1,0,0,0,0,1,1
"2353","VT26665",1,0,0,0,0,1,1
"2354","VT26666",0,0,0,0,0,1,0
"2355","VT26667",0,0,0,0,0,0,0
"2356","VT26668",1,0,1,1,1,1,1
"2357","VT26669",0,0,0,0,0,0,0
"2358","VT2667",0,0,0,0,0,1,1
"2359","VT2668",1,0,0,0,0,1,1
"2360","VT26680",1,0,1,1,1,1,1
"2361","VT26683",1,0,0,0,0,0,1
"2362","VT2669",1,0,0,0,0,1,1
"2363","VT26692",1,0,0,0,0,1,1
"2364","VT26693",1,0,0,0,0,0,1
"2365","VT26697",0,0,0,0,0,0,0
"2366","VT26699",0,0,0,0,0,0,0
"2367","VT2670",1,0,0,0,1,1,1
"2368","VT26700",0,0,0,0,0,0,0
"2369","VT26701",0,0,0,0,0,1,0
"2370","VT26702",1,1,0,0,0,0,1
"2371","VT26703",0,0,0,0,0,0,0
"2372","VT26704",0,0,0,0,0,0,0
"2373","VT26705",0,0,0,0,0,0,0
"2374","VT2672",1,0,0,0,1,1,1
"2375","VT26720",1,0,1,1,1,1,1
"2376","VT26721",1,0,0,0,0,0,1
"2377","VT26722",0,0,0,0,0,0,0
"2378","VT26724",0,0,0,0,0,0,0
"2379","VT26725",1,0,0,0,1,1,1
"2380","VT26726",1,0,0,0,1,1,1
"2381","VT26728",0,0,0,0,0,0,0
"2382","VT26729",1,0,0,1,1,1,0
"2383","VT2673",1,0,0,0,0,1,1
"2384","VT26732",0,0,0,0,0,1,1
"2385","VT26733",1,0,0,0,0,1,1
"2386","VT26735",0,0,0,0,0,0,1
"2387","VT26737",1,0,0,0,0,0,1
"2388","VT26739",1,0,0,0,1,1,1
"2389","VT2674",0,0,0,0,0,0,0
"2390","VT26741",0,0,0,0,0,1,1
"2391","VT26742",1,0,0,0,1,1,1
"2392","VT26744",0,0,0,0,0,1,0
"2393","VT26747",1,0,0,1,1,0,0
"2394","VT26749",1,0,0,1,1,1,1
"2395","VT2675",0,0,0,0,0,0,0
"2396","VT26750",1,0,0,1,1,1,1
"2397","VT26752",1,0,0,1,1,1,1
"2398","VT26753",0,0,0,0,1,1,0
"2399","VT26755",1,0,0,1,1,1,1
"2400","VT26756",0,0,0,0,0,1,1
"2401","VT26759",0,0,0,0,0,0,1
"2402","VT26761",1,0,0,0,1,1,1
"2403","VT26762",0,0,0,0,0,0,0
"2404","VT26763",1,0,0,0,1,1,1
"2405","VT26765",0,0,0,0,0,0,0
"2406","VT26768",1,0,0,1,1,1,1
"2407","VT26769",0,0,0,0,1,1,0
"2408","VT26771",1,0,0,0,1,1,1
"2409","VT26772",1,0,0,0,1,1,1
"2410","VT26773",0,0,0,0,0,0,0
"2411","VT26774",0,0,0,0,0,0,1
"2412","VT26775",0,0,0,0,0,0,0
"2413","VT26776",1,0,0,1,1,1,1
"2414","VT26778",1,0,0,0,0,1,1
"2415","VT26779",1,0,0,0,1,1,1
"2416","VT26782",0,0,0,0,0,0,0
"2417","VT26784",1,0,0,0,0,1,1
"2418","VT26785",1,1,0,0,0,0,0
"2419","VT26786",1,0,0,1,0,0,1
"2420","VT26788",1,0,0,1,1,1,1
"2421","VT26789",0,0,0,0,0,1,1
"2422","VT26791",1,0,0,0,0,1,1
"2423","VT26798",0,0,0,0,0,1,1
"2424","VT26827",0,0,0,0,0,0,0
"2425","VT26828",0,0,0,0,0,0,0
"2426","VT26829",1,0,0,0,0,1,1
"2427","VT26830",1,0,1,1,1,1,1
"2428","VT26832",1,0,0,0,0,1,1
"2429","VT26834",0,0,0,0,0,0,0
"2430","VT26836",0,0,0,0,0,0,0
"2431","VT26837",0,0,1,0,0,1,0
"2432","VT26839",0,0,0,0,0,0,0
"2433","VT26840",0,0,0,0,0,0,0
"2434","VT26841",0,0,0,0,0,0,0
"2435","VT26842",0,0,0,0,0,0,0
"2436","VT26844",1,0,0,0,0,1,1
"2437","VT26845",0,0,0,0,0,1,1
"2438","VT26846",1,0,0,0,0,0,1
"2439","VT26851",0,0,0,0,0,0,0
"2440","VT26852",0,0,0,0,0,0,0
"2441","VT26857",0,0,0,0,0,0,0
"2442","VT26867",1,0,0,1,1,1,1
"2443","VT26868",1,0,0,1,1,1,1
"2444","VT26873",0,0,0,0,0,0,0
"2445","VT26901",1,0,0,0,0,1,1
"2446","VT2692",1,0,0,0,0,1,1
"2447","VT26922",0,0,0,0,0,0,0
"2448","VT26925",1,0,0,0,0,1,1
"2449","VT26926",0,0,0,0,0,0,0
"2450","VT26927",1,0,0,1,1,1,0
"2451","VT26929",1,0,0,1,1,1,1
"2452","VT26935",0,0,0,0,0,1,0
"2453","VT26953",0,0,0,0,0,0,0
"2454","VT26989",0,0,0,0,0,0,1
"2455","VT26990",1,0,0,0,1,1,1
"2456","VT26991",1,1,0,0,0,0,0
"2457","VT26992",0,0,0,0,1,0,0
"2458","VT26993",1,0,0,0,0,0,1
"2459","VT26995",0,0,0,0,0,0,0
"2460","VT26996",0,0,0,0,0,0,0
"2461","VT26997",0,0,0,0,0,0,0
"2462","VT26999",0,0,0,0,1,1,1
"2463","VT27000",1,0,0,1,1,0,0
"2464","VT27001",0,0,0,0,0,0,1
"2465","VT27002",0,0,0,0,0,0,0
"2466","VT27003",0,0,0,0,1,0,0
"2467","VT27004",0,0,0,0,0,0,0
"2468","VT27005",0,0,0,0,0,0,0
"2469","VT27007",0,0,0,0,0,0,0
"2470","VT27008",1,0,0,0,0,1,1
"2471","VT27009",0,0,0,0,0,0,0
"2472","VT27010",1,0,0,1,1,1,1
"2473","VT27011",1,0,0,1,1,1,1
"2474","VT27012",1,0,0,0,1,1,0
"2475","VT27014",1,0,0,0,0,0,1
"2476","VT27016",0,0,0,0,1,1,1
"2477","VT27104",1,0,0,0,1,1,1
"2478","VT27147",1,0,0,0,0,0,1
"2479","VT27158",0,0,0,0,1,0,0
"2480","VT27160",0,0,0,0,0,0,0
"2481","VT27161",1,0,0,0,0,1,1
"2482","VT27163",0,0,0,0,0,0,0
"2483","VT27166",1,0,0,0,1,1,1
"2484","VT27168",1,0,0,1,1,1,0
"2485","VT27169",1,0,0,1,1,0,0
"2486","VT27170",0,0,0,0,0,0,0
"2487","VT27171",1,0,0,0,0,0,1
"2488","VT27174",0,0,0,0,0,0,0
"2489","VT27175",0,0,0,0,0,0,0
"2490","VT27194",0,0,0,0,0,0,0
"2491","VT27231",0,0,0,0,0,0,0
"2492","VT27232",0,0,0,0,0,0,0
"2493","VT27233",0,0,0,0,0,0,0
"2494","VT27247",1,0,0,0,0,0,1
"2495","VT27249",0,0,0,0,0,0,0
"2496","VT27250",0,0,0,0,0,0,0
"2497","VT27251",1,0,0,0,0,0,1
"2498","VT27253",0,0,0,0,0,0,0
"2499","VT27255",0,0,0,0,0,0,0
"2500","VT27256",0,0,0,0,0,0,0
"2501","VT27257",0,0,0,0,0,0,0
"2502","VT27260",1,0,0,0,0,1,1
"2503","VT27261",0,0,0,0,0,0,1
"2504","VT27262",1,0,0,0,1,1,1
"2505","VT27263",1,0,0,0,0,1,1
"2506","VT27265",1,0,0,1,1,1,1
"2507","VT27266",0,0,0,0,0,1,1
"2508","VT27269",1,0,0,0,0,1,1
"2509","VT27271",1,1,1,1,1,1,1
"2510","VT27272",1,1,1,1,1,1,1
"2511","VT27273",1,0,0,0,1,1,1
"2512","VT27274",1,0,0,0,0,0,1
"2513","VT27276",1,0,0,0,1,1,1
"2514","VT27309",1,0,0,1,1,1,1
"2515","VT27310",0,0,0,0,0,0,0
"2516","VT27311",1,0,0,0,0,0,1
"2517","VT27312",1,1,1,1,0,1,1
"2518","VT27313",1,0,0,1,1,1,1
"2519","VT27315",0,0,0,0,0,0,0
"2520","VT27316",1,0,0,0,1,1,1
"2521","VT27320",1,0,0,0,1,1,1
"2522","VT27321",1,0,1,1,1,1,1
"2523","VT27323",0,0,0,0,0,0,0
"2524","VT27324",1,0,0,0,1,1,1
"2525","VT27325",0,0,0,0,0,1,1
"2526","VT27570",0,0,0,0,0,0,0
"2527","VT27599",0,0,0,0,0,0,0
"2528","VT27600",0,0,0,0,0,0,0
"2529","VT27601",0,0,0,0,0,0,0
"2530","VT27602",0,0,0,0,0,0,0
"2531","VT27603",1,0,0,0,0,1,1
"2532","VT27670",0,0,0,1,0,0,0
"2533","VT27671",1,1,1,1,1,0,0
"2534","VT27672",0,0,0,0,0,0,0
"2535","VT27673",0,0,0,0,0,0,0
"2536","VT27675",1,1,1,1,1,1,0
"2537","VT27677",1,1,1,0,0,0,0
"2538","VT27678",1,1,1,1,0,0,0
"2539","VT27679",1,1,1,0,1,1,1
"2540","VT27680",1,1,1,0,1,0,0
"2541","VT27682",0,0,0,0,0,0,1
"2542","VT27684",1,1,1,1,1,1,0
"2543","VT27685",1,1,1,0,0,0,0
"2544","VT27688",1,0,0,0,0,0,1
"2545","VT2769",0,0,0,0,0,0,0
"2546","VT27690",0,0,0,0,0,0,0
"2547","VT27697",1,0,0,0,1,1,1
"2548","VT27698",1,0,0,1,1,1,1
"2549","VT27700",1,0,0,1,1,1,1
"2550","VT27702",0,0,0,0,0,1,0
"2551","VT27703",0,0,0,0,0,0,0
"2552","VT27704",0,0,0,0,0,0,0
"2553","VT27705",1,0,0,0,0,1,1
"2554","VT27706",0,0,0,0,0,0,0
"2555","VT27707",0,0,0,0,0,0,0
"2556","VT27730",0,0,0,0,0,0,0
"2557","VT27731",0,0,0,0,0,0,0
"2558","VT27732",1,0,0,0,1,1,1
"2559","VT27734",1,0,0,1,1,1,1
"2560","VT27736",1,0,0,0,0,1,1
"2561","VT27737",0,0,0,0,0,0,0
"2562","VT27738",0,0,0,0,0,0,0
"2563","VT27739",0,0,0,0,0,0,1
"2564","VT27740",1,0,0,0,0,0,1
"2565","VT27741",0,0,0,0,0,0,0
"2566","VT27767",1,1,1,1,1,1,1
"2567","VT27799",0,0,0,0,0,0,0
"2568","VT27800",0,0,0,0,0,0,0
"2569","VT27803",0,0,0,0,0,0,0
"2570","VT27804",0,0,0,0,0,0,0
"2571","VT27805",1,0,0,0,0,1,1
"2572","VT27806",0,0,0,0,0,0,0
"2573","VT27807",0,0,0,0,0,0,0
"2574","VT27808",0,0,0,0,0,0,0
"2575","VT27809",0,0,0,0,0,0,0
"2576","VT27822",0,0,0,0,0,0,0
"2577","VT27828",0,0,0,0,0,0,0
"2578","VT27864",1,0,1,1,1,1,1
"2579","VT27865",1,0,0,0,1,1,1
"2580","VT27867",1,0,0,0,1,1,1
"2581","VT27870",1,1,1,1,1,1,1
"2582","VT27871",1,0,0,0,1,1,1
"2583","VT27872",1,0,0,0,1,1,0
"2584","VT27873",1,0,0,1,1,1,0
"2585","VT27876",1,1,1,1,1,1,1
"2586","VT27922",0,0,0,0,0,0,0
"2587","VT27923",0,0,0,0,0,0,0
"2588","VT27928",0,0,0,0,0,0,0
"2589","VT27930",0,0,0,0,0,0,0
"2590","VT27931",0,0,0,0,0,0,0
"2591","VT27933",0,0,0,0,0,1,1
"2592","VT27934",0,0,0,0,0,0,0
"2593","VT27935",0,0,0,0,0,0,0
"2594","VT27938",0,0,0,0,0,0,0
"2595","VT2794",0,0,0,0,0,0,0
"2596","VT27941",1,0,0,0,0,0,1
"2597","VT27945",0,0,0,0,0,0,0
"2598","VT27946",0,0,0,0,0,0,0
"2599","VT27952",0,0,0,0,0,0,0
"2600","VT27954",1,0,0,0,1,0,0
"2601","VT27955",0,0,0,0,0,0,0
"2602","VT27956",0,0,0,0,0,0,1
"2603","VT27957",0,0,0,0,0,0,1
"2604","VT28013",1,0,0,0,1,1,1
"2605","VT28080",0,0,0,0,0,0,0
"2606","VT28082",0,0,0,0,0,0,0
"2607","VT28083",1,0,0,1,1,1,1
"2608","VT28084",0,0,0,0,0,0,0
"2609","VT28085",0,0,0,0,0,0,0
"2610","VT28086",0,0,0,0,1,1,0
"2611","VT28100",0,0,0,0,0,1,1
"2612","VT28117",0,0,0,0,0,0,0
"2613","VT28118",0,0,0,1,0,0,0
"2614","VT28119",0,0,0,0,1,1,1
"2615","VT28135",0,0,0,0,0,0,0
"2616","VT28137",1,0,1,1,1,1,1
"2617","VT28139",0,0,0,0,0,0,0
"2618","VT28140",1,0,1,1,1,1,0
"2619","VT28142",1,0,0,0,0,0,1
"2620","VT28144",1,0,0,1,1,1,1
"2621","VT28145",0,0,0,0,0,0,0
"2622","VT28146",1,0,0,1,1,1,1
"2623","VT28148",0,0,0,0,0,0,1
"2624","VT28149",0,0,0,0,0,1,1
"2625","VT28151",1,0,0,0,0,1,1
"2626","VT28152",1,0,0,1,1,1,1
"2627","VT28153",0,0,0,0,0,0,0
"2628","VT28156",0,0,0,0,0,0,0
"2629","VT28157",0,0,0,0,0,0,0
"2630","VT28158",0,0,0,0,0,0,0
"2631","VT28159",0,0,0,0,0,0,0
"2632","VT28160",1,0,0,0,0,1,1
"2633","VT28161",0,0,0,0,0,0,0
"2634","VT28162",0,0,0,0,0,0,0
"2635","VT28198",0,0,0,0,0,0,0
"2636","VT28266",1,1,0,0,0,0,0
"2637","VT28267",1,1,0,0,0,0,0
"2638","VT28268",0,0,0,0,0,0,0
"2639","VT28270",0,0,0,0,0,0,0
"2640","VT28273",0,0,0,0,0,0,0
"2641","VT28277",0,0,0,0,0,0,0
"2642","VT28278",0,0,0,0,0,0,0
"2643","VT2828",0,0,0,0,0,0,0
"2644","VT28289",1,1,1,0,1,1,0
"2645","VT28317",0,0,0,0,0,0,1
"2646","VT28318",0,0,0,0,0,0,0
"2647","VT28319",1,0,0,1,1,1,1
"2648","VT28320",0,0,0,0,0,0,0
"2649","VT28321",0,0,0,0,0,0,0
"2650","VT28322",0,0,0,0,0,0,0
"2651","VT28323",0,0,0,0,0,0,0
"2652","VT28324",0,0,0,0,0,0,0
"2653","VT28325",1,0,0,0,0,0,1
"2654","VT28326",0,0,0,0,0,0,0
"2655","VT28327",0,0,0,0,0,1,1
"2656","VT28328",1,0,0,0,0,0,1
"2657","VT2833",0,0,0,0,0,0,0
"2658","VT28336",1,0,0,0,1,0,1
"2659","VT28337",0,0,0,0,0,0,0
"2660","VT28338",1,1,1,1,0,0,1
"2661","VT28339",0,0,0,1,0,0,0
"2662","VT2834",1,0,0,0,0,1,1
"2663","VT28340",0,0,0,0,0,0,0
"2664","VT28341",0,0,0,0,0,0,0
"2665","VT28344",0,0,0,0,0,0,0
"2666","VT28345",0,0,0,0,0,0,0
"2667","VT28404",0,0,0,0,0,0,1
"2668","VT2841",1,0,0,0,0,0,1
"2669","VT2843",1,1,1,1,1,1,1
"2670","VT2844",1,0,0,0,0,1,1
"2671","VT28445",0,0,0,0,0,0,0
"2672","VT28447",0,0,0,0,0,0,0
"2673","VT28450",0,0,0,0,0,0,0
"2674","VT28455",1,0,0,0,0,1,1
"2675","VT28456",0,0,0,1,1,1,1
"2676","VT28457",0,0,0,0,0,0,0
"2677","VT28459",0,0,0,0,0,1,1
"2678","VT2846",0,0,0,0,0,0,0
"2679","VT28464",0,0,0,0,0,0,1
"2680","VT2847",0,0,0,0,0,0,0
"2681","VT2848",0,0,0,0,0,0,1
"2682","VT2849",0,0,0,0,0,1,1
"2683","VT28507",1,0,0,0,0,1,1
"2684","VT2851",1,0,0,1,1,1,1
"2685","VT28510",1,0,0,0,1,1,1
"2686","VT28511",1,0,0,0,0,1,1
"2687","VT28514",1,0,0,1,1,1,1
"2688","VT2853",0,0,0,0,0,0,0
"2689","VT28539",1,0,0,0,1,1,0
"2690","VT2854",0,0,0,0,0,0,0
"2691","VT28541",1,0,0,0,0,1,1
"2692","VT28542",0,0,0,0,0,0,0
"2693","VT28544",1,1,0,1,1,1,1
"2694","VT28545",1,0,0,1,1,1,1
"2695","VT28547",1,0,0,1,1,1,1
"2696","VT28548",1,0,0,1,1,1,1
"2697","VT28549",1,0,0,0,0,1,1
"2698","VT28551",1,0,0,0,0,1,1
"2699","VT28555",1,0,0,0,1,1,1
"2700","VT28556",1,0,0,0,0,1,1
"2701","VT28557",1,0,0,0,1,1,1
"2702","VT2856",0,0,0,0,0,0,0
"2703","VT2857",0,0,0,0,0,0,0
"2704","VT2858",0,0,0,0,0,0,0
"2705","VT28595",0,0,0,0,0,0,0
"2706","VT28596",1,0,0,0,0,1,1
"2707","VT28597",0,0,0,0,0,0,0
"2708","VT28598",0,0,0,0,0,0,0
"2709","VT28599",0,0,0,0,0,0,0
"2710","VT2860",0,0,0,0,0,0,0
"2711","VT28600",0,0,0,0,0,0,0
"2712","VT28601",1,0,0,0,0,0,1
"2713","VT28602",1,0,0,0,1,1,1
"2714","VT28603",1,0,0,0,1,1,1
"2715","VT28604",1,0,0,0,1,1,1
"2716","VT28605",0,0,0,0,0,0,0
"2717","VT28606",1,0,0,0,0,0,1
"2718","VT28607",1,0,0,0,0,0,1
"2719","VT2865",0,0,0,0,0,0,0
"2720","VT28670",1,0,0,0,0,0,1
"2721","VT28744",0,0,0,0,0,0,0
"2722","VT28800",1,0,0,0,0,1,1
"2723","VT28860",0,0,0,0,0,0,0
"2724","VT28861",1,0,0,0,0,1,1
"2725","VT28863",0,0,0,0,0,0,0
"2726","VT28865",0,0,0,0,0,0,0
"2727","VT28868",0,0,0,0,0,0,0
"2728","VT28869",0,0,0,0,0,0,0
"2729","VT28872",0,0,0,0,0,0,0
"2730","VT28873",0,0,0,0,0,0,0
"2731","VT28913",1,0,0,0,0,1,1
"2732","VT29029",0,0,0,0,0,0,0
"2733","VT29030",0,0,0,0,0,0,0
"2734","VT29043",0,0,0,0,0,0,0
